Album,Artist,Genre,Name,Total Time,carpeta_esquema,filename,playlist,ruta_absoluta,Album Artist,Album Rating,Album Rating Computed,Artwork Count,BPM,Bit Rate,Clean,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,Disliked,Explicit,File Folder Count,Kind,Library Folder Count,Location,Matched,Normalization,Persistent ID,Play Count,Play Date,Play Date UTC,Purchased,Rating,Rating Computed,Release Date,Sample Rate,Size,Skip Count,Skip Date,Sort Album,Sort Album Artist,Sort Artist,Sort Composer,Sort Name,Track Count,Track ID,Track Number,Track Type,Work,Year
ShibuyaK -SamishiiKamisama - Single,DAOKO,J-Pop,ShibuyaK,4:20,RAW,01 ShibuyaK.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,DAOKO,100,True,1,128,256,,Se encuentra en spotify,,DAOKO & 小島英也(ORESAMA),2024-09-26 20:49:26,2025-10-17 06:56:22,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/DAOKO/ShibuyaK%20-SamishiiKamisama%20-%20Single/01%20ShibuyaK.mp3,,5836,B70E7C65932478C2,2,3837188195,2025-08-05 02:36:35,,100,,,44100,8413179,,,,,,,,3,5831,1,File,,2015
ShibuyaK -SamishiiKamisama - Single,DAOKO,J-Pop,Samishii Kamisama,4:27,RAW,02 Samishii Kamisama.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,DAOKO,100,True,1,128,256,,Se encuentra en spotify,,DAOKO & 小島英也(ORESAMA),2024-09-26 20:49:27,2025-10-17 06:56:22,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/DAOKO/ShibuyaK%20-SamishiiKamisama%20-%20Single/02%20Samishii%20Kamisama.mp3,,6773,7F335E0BFA1B3EC2,4,3845206312,2025-11-05 22:51:52,,100,,,44100,8651000,,,,,,,,3,5833,2,File,,2015
ShibuyaK -SamishiiKamisama - Single,DAOKO,J-Pop,Yumemitetano Atashi,4:27,RAW,03 Yumemitetano Atashi.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,DAOKO,100,True,1,100,256,,Se encuentra en spotify,,DAOKO & 小島英也(ORESAMA),2024-09-26 20:49:27,2025-10-17 06:56:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/DAOKO/ShibuyaK%20-SamishiiKamisama%20-%20Single/03%20Yumemitetano%20Atashi.mp3,,4457,E217EC28F79998C1,3,3834310330,2025-07-02 19:12:10,,100,,,44100,8653099,,,,,,,,3,5835,3,File,,2015
Shitekiryoko,DAOKO,J-Pop,Tanemoshikakemoarumahou,4:05,RAW,05 Tanemoshikakemoarumahou.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,DAOKO,100,True,1,116,256,,Se encuentra en spotify,,,2024-09-26 20:49:28,2025-10-17 06:56:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/DAOKO/Shitekiryoko/05%20Tanemoshikakemoarumahou.mp3,,6499,FBE7699E6BA4D775,1,3825318063,2025-03-20 18:21:03,,100,,,44100,7926041,,,,,,,,10,5843,5,File,,2018
Slash-&-Burn,Daoko,J-Pop,Tenshi Ga Itayo,3:15,RAW,01 Tenshi Ga Itayo.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko,100,True,1,125,256,,Se encuentra en spotify,,,2024-09-26 20:49:29,2025-10-17 06:56:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko/Slash-&-Burn/01%20Tenshi%20Ga%20Itayo.mp3,,3494,FBBFFDA86062817B,2,3844081091,2025-10-23 21:18:11,,100,,,44100,6329079,,,,,,,,12,5855,1,File,,2024
Slash-&-Burn,Daoko,J-Pop,Fts,4:01,RAW,02 Fts.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko,100,True,1,129,256,,Se encuentra en spotify,,,2024-09-26 20:49:29,2025-10-17 06:56:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko/Slash-&-Burn/02%20Fts.mp3,,1759,5C496995FB51209E,6,3846061991,2025-11-15 20:33:11,,100,,,44100,7803627,,,,,,,,12,5857,2,File,,2024
Slash-&-Burn,Daoko,J-Pop,Slump,3:30,RAW,03 Slump.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko,100,True,1,120,256,,Se encuentra en spotify,,,2024-09-26 20:49:29,2025-10-17 06:56:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko/Slash-&-Burn/03%20Slump.mp3,,1591,F6CFD1B10E3BC794,7,3845709317,2025-11-11 18:35:17,,100,,,44100,6791332,,,,,,,,12,5859,3,File,,2024
Slash-&-Burn,Daoko,J-Pop,Gameover,2:58,RAW,05 Gameover.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko,100,True,1,124,256,,Se encuentra en spotify,,,2024-09-26 20:49:30,2025-10-17 06:56:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko/Slash-&-Burn/05%20Gameover.mp3,,6458,B7A7E128EF775555,5,3842461830,2025-10-05 03:30:30,,100,,,44100,5768171,,,,,,,,12,5863,5,File,,2024
Slash-&-Burn,Daoko,J-Pop,Akame No Buildings,4:10,RAW,12 Akame No Buildings.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko,100,True,1,85,256,,Se encuentra en spotify,,,2024-09-26 20:49:31,2025-10-17 06:56:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko/Slash-&-Burn/12%20Akame%20No%20Buildings.mp3,,3220,95BE6964A40A4A36,4,3837855391,2025-08-12 19:56:31,,100,,,44100,8076989,,,,,,,,12,5877,12,File,,2024
UTUTU,Daoko,Hip-Hop/Rap,Ututu,2:12,RAW,01 Ututu.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko,100,True,,90,256,,Se encuentra en spotify,,Pigeondust,2024-09-26 20:49:34,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko/UTUTU/01%20Ututu.mp3,,4444,F9A797B59D641513,4,3827335432,2025-04-13 01:43:52,,100,,,44100,4265407,,,,,Daoko,,Ututu,10,5909,1,File,,2013
Affordance - Single,DAOKO & GuruConnect,Alternativa,Affordance,2:21,RAW,01 Affordance.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,DAOKO & GuruConnect,100,True,1,105,256,,Se encuentra en spotify,,,2024-09-26 20:49:36,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko%20&%20GuruConnect/Affordance%20-%20Single/01%20Affordance.mp3,,1259,4E4CA3DC2DD7F45F,7,3843646975,2025-10-18 20:42:55,,100,,,44100,4629818,,,,,,,,1,5931,1,File,,2022
Groggy Ghost - Single,Daoko & TAAR,Hip-Hop/Rap,Groggy Ghost,3:13,RAW,01 Groggy Ghost.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko & TAAR,100,True,1,96,256,,Se encuentra en spotify,,,2024-09-26 20:49:36,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko%20&%20TAAR/Groggy%20Ghost%20-%20Single/01%20Groggy%20Ghost.mp3,,3082,8F04C0FDED49A7E1,3,3844413226,2025-10-27 18:33:46,,100,,,44100,6307838,,,,,,,,1,5933,1,File,,2021
Escape - Single,Daoko & Yohji Igarashi,Dance,Escape,3:43,RAW,01 Escape.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko & Yohji Igarashi,100,True,1,117,256,,Se encuentra en spotify,,,2024-09-26 20:49:36,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko%20&%20Yohji%20Igarashi/Escape%20-%20Single/01%20Escape.mp3,,7216,4D4E1EA120349F9D,5,3843149902,2025-10-13 02:38:22,,100,,,44100,7309553,,,,,,,,1,5935,1,File,,2022
Mad - EP,Daoko & Yohji Igarashi,Dance,Mad,3:29,RAW,01 Mad.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko & Yohji Igarashi,100,True,1,126,256,,Se encuentra en spotify,,,2024-09-26 20:49:36,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko%20&%20Yohji%20Igarashi/Mad%20-%20EP/01%20Mad.mp3,,4810,BD6CBCD429D23A88,4,3845651133,2025-11-11 02:25:33,,100,,,44100,6866962,,,,,,,,4,5937,1,File,,2022
Mad - EP,Daoko & Yohji Igarashi,Dance,Spoopy,2:55,RAW,02 Spoopy.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko & Yohji Igarashi,100,True,1,126,256,,Se encuentra en spotify,,,2024-09-26 20:49:37,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko%20&%20Yohji%20Igarashi/Mad%20-%20EP/02%20Spoopy.mp3,,5340,D02760A78A1463FA,2,3843574905,2025-10-18 00:41:45,,100,,,44100,5778599,,,,,,,,4,5939,2,File,,2022
Mad - EP,Daoko & Yohji Igarashi,Dance,Cha Cha,2:55,RAW,04 Cha Cha.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko & Yohji Igarashi,100,True,1,137,256,,Se encuentra en spotify,,Daoko & YOHJI IGARASHI,2024-09-26 20:49:37,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko%20&%20Yohji%20Igarashi/Mad%20-%20EP/04%20Cha%20Cha.mp3,,10667,2FFC2920FFCE716F,7,3844178171,2025-10-25 00:16:11,,100,,,44100,5768569,,,Mad - EP,,Daoko & Yohji Igarashi,,Cha Cha,4,5943,4,File,,2022
Senkyaku Banrai - Single,DAOKO × MIYAVI,J-Rock,Senkyaku Banrai,4:28,RAW,01 Senkyaku Banrai.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,DAOKO × MIYAVI,100,True,1,135,256,,Se encuentra en spotify,,,2024-09-26 20:49:37,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/DAOKO%20%C3%97%20MIYAVI/Senkyaku%20Banrai%20-%20Single/01%20Senkyaku%20Banrai.mp3,,7682,812D442F9E5C7784,7,3842457574,2025-10-05 02:19:34,,100,,,44100,8646706,,,,,,,,1,5945,1,File,,2019
Step Up Love - Single,DAOKO×岡村靖幸,J-Pop,Step Up Love,4:13,RAW,01 Step Up Love.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,DAOKO×岡村靖幸,100,True,1,128,256,,Se encuentra en spotify,,岡村靖幸,2024-09-26 20:49:38,2025-10-17 06:56:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/DAOKO%C3%97%E5%B2%A1%E6%9D%91%E9%9D%96%E5%B9%B8/Step%20Up%20Love%20-%20Single/01%20Step%20Up%20Love.mp3,,12017,1B937E7196DF21FC,3,3837787443,2025-08-12 01:04:03,,100,,,44100,8198889,,,,,,,,1,5953,1,File,,2017
Uchiagehanabi - Single,DAOKO×米津玄師,J-Pop,Uchiagehanabi,4:49,RAW,01 Uchiagehanabi.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,DAOKO,100,True,1,96,256,,Se encuentra en spotify,,Kenshi Yonezu,2024-09-26 20:49:39,2025-10-17 06:56:19,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/DAOKO/Uchiagehanabi%20-%20Single/01%20Uchiagehanabi.mp3,,5313,8CD70CE23CC22449,2,3835035332,2025-07-11 04:35:32,,100,,,44100,10402522,,,,,,,,3,5959,1,File,,2017
Troy - Single,Dios feat.Daoko,Pop indie,Troy,3:18,RAW,01 Troy.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dios feat.Daoko,100,True,1,112,256,,Se encuentra en spotify,,,2024-09-26 20:49:39,2025-10-17 06:56:18,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dios%20feat.Daoko/Troy%20-%20Single/01%20Troy.mp3,,4039,46F6648B689317AD,3,3841308155,2025-09-21 19:02:35,,100,,,44100,6499791,,,,,,,,1,5961,1,File,,2024
Dance The Night (From Barbie The Album) - Single,Dua Lipa,Pop,Dance The Night (From Barbie The Album),2:56,RAW,01 Dance The Night (From Barbie The.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,110,256,,Se encuentra en spotify,,"Andrew Wyatt, Caroline Ailin, Dua Lipa & Mark Ronson",2024-09-26 20:49:43,2025-10-17 06:56:18,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Dance%20The%20Night%20(From%20Barbie%20The%20Album)/01%20Dance%20The%20Night%20(From%20Barbie%20The.mp3,,5817,29B50CDE0E641CA6,3,3831057497,2025-05-26 03:38:17,,100,,,44100,5712975,,,,,,,,1,5997,1,File,,2023
Dua Lipa (Deluxe),Dua Lipa,Pop,Hotter Than Hell,3:08,RAW,03 Hotter Than Hell.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,110,256,,Se encuentra en spotify,,"Dua Lipa, Adam Midgley, Gerard O'Connell & Tommy Baxter",2024-09-26 20:49:43,2025-10-17 06:56:17,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Dua%20Lipa%20(Deluxe)/03%20Hotter%20Than%20Hell.mp3,,7606,19BCBEA1103AF9E5,2,3845975112,2025-11-14 20:25:12,,100,,,44100,6109850,,,,,,,,17,6003,3,File,,2017
Dua Lipa (Deluxe),Dua Lipa,Pop,Garden,3:48,RAW,07 Garden.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,76,256,,Se encuentra en spotify,,"Dua Lipa, Greg Wells & Sean Douglas",2024-09-26 20:49:44,2025-10-17 06:56:17,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Dua%20Lipa%20(Deluxe)/07%20Garden.mp3,,7604,7AF1498E8474B521,4,3843633514,2025-10-18 16:58:34,,100,,,44100,7388795,,,,,,,,17,6011,7,File,,2017
Dua Lipa (Deluxe),Dua Lipa,Pop,No Goodbyes,3:36,RAW,08 No Goodbyes.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,109,256,,Se encuentra en spotify,,"Dua Lipa, GRADES, Ilsey Juber & Lindy Robbins",2024-09-26 20:49:44,2025-10-17 06:56:17,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Dua%20Lipa%20(Deluxe)/08%20No%20Goodbyes.mp3,,5187,9B6D57647BAD1809,1,3822553200,2025-02-16 18:20:00,,100,,,44100,7009293,,,,,,,,17,6013,8,File,,2017
Dua Lipa (Deluxe),Dua Lipa,Pop,Thinking 'Bout You,2:52,RAW,09 Thinking 'Bout You.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,91,256,,Se encuentra en spotify,,Dua Lipa & Adam Argyle,2024-09-26 20:49:44,2025-10-17 06:56:17,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Dua%20Lipa%20(Deluxe)/09%20Thinking%20'Bout%20You.mp3,,4202,76B3DF6770F9B508,5,3847117645,2025-11-28 01:47:25,,100,,,44100,5597434,,,,,,,,17,6015,9,File,,2017
Dua Lipa (Deluxe),Dua Lipa,Pop,New Rules,3:29,RAW,10 New Rules.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,116,256,,Se encuentra en spotify,,"Caroline Ailin, Emily Warren & Ian Kirkpatrick",2024-09-26 20:49:44,2025-10-17 06:56:17,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Dua%20Lipa%20(Deluxe)/10%20New%20Rules.mp3,,3483,D58CD5FE24470E4E,3,3847196245,2025-11-28 23:37:25,,100,,,44100,6793625,,,,,,,,17,6017,10,File,,2017
Dua Lipa (Deluxe),Dua Lipa,Pop,Last Dance,3:49,RAW,17 Last Dance.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,136,256,,Se encuentra en spotify,,"Dua Lipa, Stephen ""Koz"" Kozmeniuk & Talay Riley",2024-09-26 20:49:45,2025-10-17 06:56:17,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Dua%20Lipa%20(Deluxe)/17%20Last%20Dance.mp3,,5062,4334C4DB8B6D4936,4,3837348639,2025-08-06 23:10:39,,100,,,44100,7422237,,,,,,,,17,6031,17,File,,2017
Future Nostalgia,Dua Lipa,Pop,Cool,3:29,RAW,03 Cool.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,91,256,,Se encuentra en spotify,,"Ben Kohn, Camille Purcell, Dua Lipa, Peter Kelleher, Shakka Philip, Tom Barnes, Tove Lo",2024-09-26 20:49:46,2025-10-17 06:56:17,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Future%20Nostalgia/03%20Cool.mp3,,6394,2170737144DFF05E,7,3825864195,2025-03-27 02:03:15,,100,,,44100,6781490,1,2025-02-15 21:35:25,,,,,,13,6037,3,File,,2020
Future Nostalgia,Dua Lipa,Pop,Physical,3:13,RAW,04 Physical.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,147,256,,Se encuentra en spotify,,"Dua Lipa, Clarence Coffee Jr, Jason Evigan & Sarah Hudson",2024-09-26 20:49:46,2025-10-17 06:56:17,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Future%20Nostalgia/04%20Physical.mp3,,7813,32EDF911A6366D25,5,3843119578,2025-10-12 18:12:58,,100,,,44100,6277436,,,,,,,,13,6039,4,File,,2020
Future Nostalgia,Dua Lipa,Pop,Levitating,3:23,RAW,05 Levitating.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,103,256,,Se encuentra en spotify,,"Clarence Coffee Jr., Dua Lipa, Sarah Hudson, Stephen Kozmeniuk",2024-09-26 20:49:46,2025-10-17 06:56:16,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Future%20Nostalgia/05%20Levitating.mp3,,9870,36492FF9B99587D3,7,3842463724,2025-10-05 04:02:04,,100,,,44100,6597422,,,,,,,,13,6041,5,File,,2020
Future Nostalgia,Dua Lipa,Pop,Hallucinate,3:28,RAW,07 Hallucinate.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,122,256,,Se encuentra en spotify,,Dua Lipa,2024-09-26 20:49:47,2025-10-17 06:56:16,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Future%20Nostalgia/07%20Hallucinate.mp3,,6134,4A5861BCD7019F77,5,3840283800,2025-09-09 22:30:00,,100,,,44100,6746389,,,,,,,,13,6045,7,File,,2020
Future Nostalgia,Dua Lipa,Pop,Love Again,4:18,RAW,08 Love Again.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,116,256,,Se encuentra en spotify,,"Chelcee Grimes, Clarence Coffee Jr, Crosby, Dua Lipa, Stephen Kozmeniuk, Wallman & Wartell",2024-09-26 20:49:47,2025-10-17 06:56:16,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Future%20Nostalgia/08%20Love%20Again.mp3,,6125,7D506E2F39647211,7,3844159597,2025-10-24 19:06:37,,100,,,44100,8331289,,,,,,,,13,6047,8,File,,2020
Future Nostalgia,Dua Lipa,Pop,Break My Heart,3:41,RAW,09 Break My Heart.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,113,256,,Se encuentra en spotify,,"Dua Lipa, Andrew Wotman, Ali Tamposi, Stefan Johnson, Jordan K. Johnson, Andrew Farriss & Michael Hutchence",2024-09-26 20:49:47,2025-10-17 06:56:16,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Future%20Nostalgia/09%20Break%20My%20Heart.mp3,,7933,E4770A3556F86B23,4,3827240458,2025-04-11 23:20:58,,100,,,44100,7173546,,,,,,,,13,6049,9,File,,2020
Houdini - Single,Dua Lipa,Pop,Houdini,3:06,RAW,01 Houdini.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,117,256,,Se encuentra en spotify,,"Caroline Ailin, Danny L Harle, Dua Lipa, Kevin Parker & Tobias Jesso Jr.",2024-09-26 20:49:48,2025-10-17 06:56:16,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Houdini%20-%20Single/01%20Houdini.mp3,,4778,11ED624D33B7603F,6,3843653142,2025-10-18 22:25:42,,100,,,44100,6018575,,,,,,,,1,6057,1,File,,2023
Illusion - Single,Dua Lipa,Pop,Illusion,3:08,RAW,01 Illusion.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,127,256,,Se encuentra en spotify,,"Caroline Ailin, Danny L Harle, Dua Lipa, Kevin Parker & Tobias Jesso Jr.",2024-09-26 20:49:48,2025-10-17 06:56:16,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Illusion%20-%20Single/01%20Illusion.mp3,,4975,0A18FFC41FA98290,2,3834831984,2025-07-08 20:06:24,,100,,,44100,6076208,,,,,,,,4,6059,1,File,,2024
Radical Optimism,Dua Lipa,Pop,End Of An Era,3:16,RAW,01 End Of An Era.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,117,256,,Se encuentra en spotify,,"Caroline Ailin, Danny L Harle, Dua Lipa, Kevin Parker & Tobias Jesso Jr.",2024-09-26 20:49:48,2025-10-17 06:56:16,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Radical%20Optimism/01%20End%20Of%20An%20Era.mp3,,4927,ABB5E59A06428C58,2,3826295037,2025-04-01 01:43:57,,100,,,44100,6327106,,,Radical Optimism,,Dua Lipa,,End Of An Era,11,6063,1,File,,2024
Radical Optimism,Dua Lipa,Pop,These Walls,3:37,RAW,04 These Walls.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,123,256,,Se encuentra en spotify,,"Andrew Wyatt, Billy Walsh, Caroline Ailin, Danny L Harle & Dua Lipa",2024-09-26 20:49:49,2025-10-17 06:56:16,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Radical%20Optimism/04%20These%20Walls.mp3,,4496,1654323B95915B5C,4,3825877783,2025-03-27 05:49:43,,100,,,44100,7017566,,,Radical Optimism,,Dua Lipa,,These Walls,11,6069,4,File,,2024
Radical Optimism,Dua Lipa,Pop,Whatcha Doing,3:18,RAW,05 Whatcha Doing.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,105,256,,Se encuentra en spotify,,"Ali Tamposi, Caroline Ailin, Danny L Harle, Dua Lipa & Kevin Parker",2024-09-26 20:49:49,2025-10-17 06:56:15,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Radical%20Optimism/05%20Whatcha%20Doing.mp3,,5895,579EB66D003C0E1C,2,3844096670,2025-10-24 01:37:50,,100,,,44100,6390631,,,Radical Optimism,,Dua Lipa,,Whatcha Doing,11,6071,5,File,,2024
Radical Optimism,Dua Lipa,Pop,Falling Forever,3:43,RAW,08 Falling Forever.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,130,256,,Se encuentra en spotify,,"Ali Tamposi, Caroline Ailin, Danny L Harle, Dua Lipa, Emily Warren & Ian Kirkpatrick",2024-09-26 20:49:50,2025-10-17 06:56:15,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Radical%20Optimism/08%20Falling%20Forever.mp3,,5021,DECC2D95D08ABC81,1,3833361288,2025-06-21 19:34:48,,100,,,44100,7187282,,,Radical Optimism,,Dua Lipa,,Falling Forever,11,6077,8,File,,2024
Radical Optimism,Dua Lipa,Pop,Maria,3:07,RAW,10 Maria.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Dua Lipa,100,True,1,127,256,,Se encuentra en spotify,,"Andrew Wyatt, Caroline Ailin, Danny L Harle, Dua Lipa & Julia Michaels",2024-09-26 20:49:50,2025-10-17 06:56:15,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Dua%20Lipa/Radical%20Optimism/10%20Maria.mp3,,2961,9F0E869830225B98,5,3847187150,2025-11-28 21:05:50,,100,,,44100,6053744,,,Radical Optimism,,Dua Lipa,,Maria,11,6081,10,File,,2024
